SOTA-REF,COUNTY,STATE
W7Y/FT-062,FREMONT,WY
W7Y/FT-064,FREMONT,WY
W7Y/FT-065,FREMONT,WY
W7Y/FT-066,FREMONT,WY
W7Y/FT-067,FREMONT,WY
W7Y/FT-068,FREMONT,WY
W7Y/FT-069,FREMONT,WY
W7Y/FT-070,FREMONT,WY
W7Y/FT-071,FREMONT,WY
W7Y/FT-072,FREMONT,WY
W7Y/FT-073,FREMONT,WY
W7Y/FT-074,FREMONT,WY
W7Y/FT-075,FREMONT,WY
W7Y/FT-076,FREMONT,WY
W7Y/FT-077,FREMONT,WY
W7Y/FT-078,FREMONT,WY
W7Y/FT-079,FREMONT,WY
W7Y/FT-080,FREMONT,WY
W7Y/FT-081,FREMONT,WY
W7Y/FT-082,FREMONT,WY
W7Y/FT-084,FREMONT,WY
W7Y/FT-085,FREMONT,WY
W7Y/FT-086,FREMONT,WY
W7Y/FT-087,FREMONT,WY
W7Y/FT-088,FREMONT,WY
W7Y/FT-089,FREMONT,WY
W7Y/FT-090,FREMONT,WY
W7Y/FT-091,FREMONT,WY
W7Y/FT-093,FREMONT,WY
W7Y/FT-094,FREMONT,WY
W7Y/FT-095,FREMONT,WY
W7Y/FT-096,FREMONT,WY
W7Y/FT-097,FREMONT,WY
W7Y/FT-098,FREMONT,WY
W7Y/FT-099,FREMONT,WY
W7Y/FT-101,FREMONT,WY
W7Y/FT-103,FREMONT,WY
W7Y/FT-104,FREMONT,WY
W7Y/FT-105,FREMONT,WY
W7Y/FT-106,FREMONT,WY
W7Y/FT-107,FREMONT,WY
W7Y/FT-108,FREMONT,WY
W7Y/FT-109,FREMONT,WY
W7Y/FT-110,FREMONT,WY
W7Y/FT-111,FREMONT,WY
W7Y/FT-112,FREMONT,WY
W7Y/FT-113,FREMONT,WY
W7Y/FT-114,FREMONT,WY
W7Y/FT-116,FREMONT,WY
W7Y/FT-118,FREMONT,WY
W7Y/FT-119,FREMONT,WY
W7Y/FT-120,FREMONT,WY
W7Y/FT-121,FREMONT,WY
W7Y/FT-122,FREMONT,WY
W7Y/FT-123,FREMONT,WY
W7Y/FT-124,FREMONT,WY
W7Y/FT-125,FREMONT,WY
W7Y/FT-126,FREMONT,WY
W7Y/FT-127,FREMONT,WY
W7Y/FT-128,FREMONT,WY
W7Y/FT-129,FREMONT,WY
W7Y/FT-130,FREMONT,WY
W7Y/FT-131,FREMONT,WY
W7Y/FT-132,FREMONT,WY
W7Y/FT-133,FREMONT,WY
W7Y/FT-134,FREMONT,WY
W7Y/FT-135,FREMONT,WY
W7Y/FT-136,FREMONT,WY
W7Y/FT-137,FREMONT,WY
W7Y/FT-138,FREMONT,WY
W7Y/FT-139,FREMONT,WY
W7Y/FT-140,FREMONT,WY
W7Y/FT-141,FREMONT,WY
W7Y/FT-142,FREMONT,WY
W7Y/FT-143,FREMONT,WY
W7Y/FT-144,FREMONT,WY
W7Y/FT-145,FREMONT,WY
W7Y/FT-146,FREMONT,WY
W7Y/FT-147,FREMONT,WY
W7Y/FT-148,FREMONT,WY
W7Y/FT-149,FREMONT,WY
W7Y/FT-150,FREMONT,WY
W7Y/FT-151,FREMONT,WY
W7Y/FT-152,FREMONT,WY
W7Y/FT-153,FREMONT,WY
W7Y/FT-154,FREMONT,WY
W7Y/FT-155,FREMONT,WY
W7Y/FT-156,FREMONT,WY
W7Y/FT-157,FREMONT,WY
W7Y/FT-158,FREMONT,WY
W7Y/FT-159,FREMONT,WY
W7Y/FT-160,FREMONT,WY
W7Y/FT-161,FREMONT,WY
W7Y/FT-162,FREMONT,WY
W7Y/FT-163,FREMONT,WY
W7Y/FT-164,FREMONT,WY
W7Y/FT-165,FREMONT,WY
W7Y/FT-166,FREMONT,WY
W7Y/FT-167,FREMONT,WY
W7Y/FT-168,FREMONT,WY
W7Y/FT-169,FREMONT,WY
W7Y/FT-170,FREMONT,WY
W7Y/FT-171,FREMONT,WY
W7Y/FT-172,FREMONT,WY
W7Y/FT-173,FREMONT,WY
W7Y/FT-174,FREMONT,WY
W7Y/FT-175,FREMONT,WY
W7Y/FT-176,FREMONT,WY
W7Y/FT-177,FREMONT,WY
W7Y/FT-178,FREMONT,WY
W7Y/FT-179,FREMONT,WY
W7Y/FT-180,FREMONT,WY
W7Y/FT-181,FREMONT,WY
W7Y/FT-182,FREMONT,WY
W7Y/FT-183,FREMONT,WY
W7Y/FT-184,FREMONT,WY
W7Y/FT-185,FREMONT,WY
W7Y/FT-186,FREMONT,WY
W7Y/FT-187,FREMONT,WY
W7Y/FT-188,FREMONT,WY
W7Y/PA-001,PARK,WY
W7Y/PA-002,PARK,WY
W7Y/PA-003,PARK,WY
W7Y/PA-004,PARK,WY
W7Y/PA-005,PARK,WY
W7Y/PA-006,PARK,WY
W7Y/PA-007,PARK,WY
W7Y/PA-008,PARK,WY
W7Y/PA-009,PARK,WY
W7Y/PA-010,PARK,WY
W7Y/PA-011,PARK,WY
W7Y/PA-012,PARK,WY
W7Y/PA-013,PARK,WY
W7Y/PA-014,PARK,WY
W7Y/PA-015,PARK,WY
W7Y/PA-016,PARK,WY
W7Y/PA-017,PARK,WY
W7Y/PA-018,PARK,WY
W7Y/PA-019,PARK,WY
W7Y/PA-020,PARK,WY
W7Y/PA-021,PARK,WY
W7Y/PA-022,PARK,WY
W7Y/PA-023,PARK,WY
W7Y/PA-024,PARK,WY
W7Y/PA-025,PARK,WY
W7Y/PA-026,PARK,WY
W7Y/PA-027,PARK,WY
W7Y/PA-028,PARK,WY
W7Y/PA-029,PARK,WY
W7Y/PA-030,PARK,WY
W7Y/PA-031,PARK,WY
W7Y/PA-032,PARK,WY
W7Y/PA-033,PARK,WY
W7Y/PA-034,PARK,WY
W7Y/PA-035,PARK,WY
W7Y/PA-036,PARK,WY
W7Y/PA-037,PARK,WY
W7Y/PA-038,PARK,WY
W7Y/PA-039,PARK,WY
W7Y/PA-040,PARK,WY
W7Y/PA-041,PARK,WY
W7Y/PA-042,PARK,WY
W7Y/PA-043,PARK,WY
W7Y/PA-044,PARK,WY
W7Y/PA-045,PARK,WY
W7Y/PA-046,PARK,WY
W7Y/PA-047,PARK,WY
W7Y/PA-048,PARK,WY
W7Y/PA-049,PARK,WY
W7Y/PA-050,PARK,WY
W7Y/PA-051,PARK,WY
W7Y/PA-052,PARK,WY
W7Y/PA-053,PARK,WY
W7Y/PA-054,PARK,WY
W7Y/PA-055,PARK,WY
W7Y/PA-056,PARK,WY
W7Y/PA-057,PARK,WY
W7Y/PA-058,PARK,WY
W7Y/PA-059,PARK,WY
W7Y/PA-060,PARK,WY
W7Y/PA-061,PARK,WY
W7Y/PA-062,PARK,WY
W7Y/PA-063,PARK,WY
W7Y/PA-064,PARK,WY
W7Y/PA-065,PARK,WY
W7Y/PA-066,PARK,WY
W7Y/PA-067,PARK,WY
W7Y/PA-068,PARK,WY
W7Y/PA-069,PARK,WY
W7Y/PA-070,PARK,WY
W7Y/PA-071,PARK,WY
W7Y/PA-072,PARK,WY
W7Y/PA-073,PARK,WY
W7Y/PA-074,PARK,WY
W7Y/PA-075,PARK,WY
W7Y/PA-076,PARK,WY
W7Y/PA-077,PARK,WY
W7Y/PA-078,PARK,WY
W7Y/PA-079,PARK,WY
W7Y/PA-080,PARK,WY
W7Y/PA-081,PARK,WY
W7Y/PA-082,PARK,WY
W7Y/PA-083,PARK,WY
W7Y/PA-084,PARK,WY
W7Y/PA-085,PARK,WY
W7Y/PA-086,PARK,WY
W7Y/PA-087,PARK,WY
W7Y/PA-088,PARK,WY
W7Y/PA-089,PARK,WY
W7Y/PA-090,PARK,WY
W7Y/PA-091,PARK,WY
W7Y/PA-092,PARK,WY
W7Y/PA-093,PARK,WY
W7Y/PA-094,PARK,WY
W7Y/PA-095,PARK,WY
W7Y/PA-096,PARK,WY
W7Y/PA-097,PARK,WY
W7Y/PA-098,PARK,WY
W7Y/PA-099,PARK,WY
W7Y/PA-100,PARK,WY
W7Y/PA-101,PARK,WY
W7Y/PA-102,PARK,WY
W7Y/PA-103,PARK,WY
W7Y/PA-104,PARK,WY
W7Y/PA-105,PARK,WY
W7Y/PA-106,PARK,WY
W7Y/PA-107,PARK,WY
W7Y/PA-108,PARK,WY
W7Y/PA-109,PARK,WY
W7Y/PA-110,PARK,WY
W7Y/PA-111,PARK,WY
W7Y/PA-112,PARK,WY
W7Y/PA-113,PARK,WY
W7Y/PA-114,PARK,WY
W7Y/PA-115,PARK,WY
W7Y/PA-116,PARK,WY
W7Y/PA-117,PARK,WY
W7Y/PA-118,PARK,WY
W7Y/PA-119,PARK,WY
W7Y/PA-120,PARK,WY
W7Y/PA-121,PARK,WY
W7Y/PA-122,PARK,WY
W7Y/PA-123,PARK,WY
W7Y/PA-124,PARK,WY
W7Y/PA-125,PARK,WY
W7Y/PA-126,PARK,WY
W7Y/PA-127,PARK,WY
W7Y/PA-128,PARK,WY
W7Y/PA-129,PARK,WY
W7Y/PA-130,PARK,WY
W7Y/PA-131,PARK,WY
W7Y/PA-132,PARK,WY
W7Y/PA-133,PARK,WY
W7Y/PA-134,PARK,WY
W7Y/PA-135,PARK,WY
W7Y/PA-136,PARK,WY
W7Y/PA-137,PARK,WY
W7Y/PA-138,PARK,WY
W7Y/PA-139,PARK,WY
W7Y/PA-140,PARK,WY
W7Y/PA-141,PARK,WY
W7Y/PA-142,PARK,WY
W7Y/PA-143,PARK,WY
W7Y/PA-144,PARK,WY
W7Y/PA-145,PARK,WY
W7Y/PA-146,PARK,WY
W7Y/PA-147,PARK,WY
W7Y/PA-148,PARK,WY
W7Y/PA-149,PARK,WY
W7Y/PA-150,PARK,WY
W7Y/PA-151,PARK,WY
W7Y/PA-152,PARK,WY
W7Y/PA-153,PARK,WY
W7Y/PA-154,PARK,WY
W7Y/PA-155,PARK,WY
W7Y/PA-156,PARK,WY
W7Y/PA-157,PARK,WY
W7Y/PA-158,PARK,WY
W7Y/PA-159,PARK,WY
W7Y/PA-160,PARK,WY
W7Y/PA-161,PARK,WY
W7Y/PA-162,PARK,WY
W7Y/PA-163,PARK,WY
W7Y/PA-164,PARK,WY
W7Y/PA-165,PARK,WY
W7Y/PA-166,PARK,WY
W7Y/PA-167,PARK,WY
W7Y/PA-168,PARK,WY
W7Y/PA-169,PARK,WY
W7Y/PA-170,PARK,WY
W7Y/PA-171,PARK,WY
W7Y/PA-172,PARK,WY
W7Y/PA-173,PARK,WY
W7Y/PA-174,PARK,WY
W7Y/PA-175,PARK,WY
W7Y/PA-176,PARK,WY
W7Y/PA-177,PARK,WY
W7Y/PA-178,PARK,WY
W7Y/PA-179,PARK,WY
W7Y/PA-180,PARK,WY
W7Y/PA-181,PARK,WY
W7Y/PA-182,PARK,WY
W7Y/PA-183,PARK,WY
W7Y/PA-184,PARK,WY
W7Y/PA-185,PARK,WY
W7Y/PA-186,PARK,WY
W7Y/PA-187,PARK,WY
W7Y/PA-188,PARK,WY
W7Y/PA-189,PARK,WY
W7Y/PA-190,PARK,WY
W7Y/PA-191,PARK,WY
W7Y/PA-192,PARK,WY
W7Y/PA-193,PARK,WY
W7Y/PA-194,PARK,WY
W7Y/PA-195,PARK,WY
W7Y/PA-196,PARK,WY
W7Y/PA-197,PARK,WY
W7Y/PA-198,PARK,WY
W7Y/PA-199,PARK,WY
W7Y/PA-200,PARK,WY
W7Y/PA-201,PARK,WY
W7Y/PA-202,PARK,WY
W7Y/PA-203,PARK,WY
W7Y/PA-204,PARK,WY
W7Y/PA-205,PARK,WY
W7Y/PA-206,PARK,WY
W7Y/PA-207,PARK,WY
W7Y/PA-208,PARK,WY
W7Y/PA-209,PARK,WY
W7Y/PA-210,PARK,WY
W7Y/PA-211,PARK,WY
W7Y/PA-212,PARK,WY
W7Y/PA-213,PARK,WY
W7Y/PA-214,PARK,WY
W7Y/PA-215,PARK,WY
W7Y/PA-216,PARK,WY
W7Y/PA-217,PARK,WY
W7Y/PA-218,PARK,WY
W7Y/PA-219,PARK,WY
W7Y/PA-220,PARK,WY
W7Y/PA-221,PARK,WY
W7Y/PA-222,PARK,WY
W7Y/PA-223,PARK,WY
W7Y/PA-224,PARK,WY
W7Y/PA-225,PARK,WY
W7Y/PA-226,PARK,WY
W7Y/PA-227,PARK,WY
W7Y/PA-228,PARK,WY
W7Y/PA-229,PARK,WY
W7Y/PA-230,PARK,WY
W7Y/PA-231,PARK,WY
W7Y/PA-232,PARK,WY
W7Y/PA-233,PARK,WY
W7Y/PA-234,PARK,WY
W7Y/PA-235,PARK,WY
W7Y/PA-236,PARK,WY
W7Y/PA-237,PARK,WY
W7Y/PA-238,PARK,WY
W7Y/PA-239,PARK,WY
W7Y/PA-240,PARK,WY
W7Y/PA-241,PARK,WY
W7Y/PA-242,PARK,WY
W7Y/PA-243,PARK,WY
W7Y/PA-244,PARK,WY
W7Y/PA-245,PARK,WY
W7Y/PA-246,PARK,WY
W7Y/PA-247,PARK,WY
W7Y/PA-248,PARK,WY
W7Y/PA-249,PARK,WY
W7Y/PA-250,PARK,WY
W7Y/PA-251,PARK,WY
W7Y/PA-252,PARK,WY
W7Y/PA-253,PARK,WY
W7Y/PA-254,PARK,WY
W7Y/PA-255,PARK,WY
W7Y/PA-256,PARK,WY
W7Y/SW-001,LINCOLN,WY
W7Y/SW-002,CARBON,WY
W7Y/SW-003,LINCOLN,WY
W7Y/SW-004,CARBON,WY
W7Y/SW-005,LINCOLN,WY
W7Y/SW-006,CARBON,WY
W7Y/SW-007,LINCOLN,WY
W7Y/SW-008,LINCOLN,WY
W7Y/SW-009,LINCOLN,WY
W7Y/SW-010,CARBON,WY
W7Y/SW-011,CARBON,WY
W7Y/SW-013,LINCOLN,WY
W7Y/SW-014,LINCOLN,WY
W7Y/SW-015,LINCOLN,WY
W7Y/SW-016,LINCOLN,WY
W7Y/SW-017,CARBON,WY
W7Y/SW-018,LINCOLN,WY
W7Y/SW-020,CARBON,WY
W7Y/SW-021,LINCOLN,WY
W7Y/SW-022,CARBON,WY
W7Y/SW-024,LINCOLN,WY
W7Y/SW-025,LINCOLN,WY
W7Y/SW-026,LINCOLN,WY
W7Y/SW-027,LINCOLN,WY
W7Y/SW-028,LINCOLN,WY
W7Y/SW-029,LINCOLN,WY
W7Y/SW-030,LINCOLN,WY
W7Y/SW-031,LINCOLN,WY
W7Y/SW-032,LINCOLN,WY
W7Y/SW-033,LINCOLN,WY
W7Y/SW-034,LINCOLN,WY
W7Y/SW-035,LINCOLN,WY
W7Y/SW-036,LINCOLN,WY
W7Y/SW-037,LINCOLN,WY
W7Y/SW-038,LINCOLN,WY
W7Y/SW-039,LINCOLN,WY
W7Y/SW-040,LINCOLN,WY
W7Y/SW-041,LINCOLN,WY
W7Y/SW-042,LINCOLN,WY
W7Y/SW-043,LINCOLN,WY
W7Y/SW-044,LINCOLN,WY
W7Y/SW-045,LINCOLN,WY
W7Y/SW-046,CARBON,WY
W7Y/SW-047,LINCOLN,WY
W7Y/SW-048,CARBON,WY
W7Y/SW-049,CARBON,WY
W7Y/SW-050,LINCOLN,WY
W7Y/SW-051,LINCOLN,WY
W7Y/SW-052,LINCOLN,WY
W7Y/SW-053,LINCOLN,WY
W7Y/SW-054,LINCOLN,WY
W7Y/SW-055,LINCOLN,WY
W7Y/SW-056,CARBON,WY
W7Y/SW-057,LINCOLN,WY
W7Y/SW-058,LINCOLN,WY
W7Y/SW-059,LINCOLN,WY
W7Y/SW-060,LINCOLN,WY
W7Y/SW-061,LINCOLN,WY
W7Y/SW-062,LINCOLN,WY
W7Y/SW-063,LINCOLN,WY
W7Y/SW-065,CARBON,WY
W7Y/SW-066,LINCOLN,WY
W7Y/SW-067,CARBON,WY
W7Y/SW-068,LINCOLN,WY
W7Y/SW-070,LINCOLN,WY
W7Y/SW-071,LINCOLN,WY
W7Y/SW-072,SWEETWATER,WY
W7Y/SW-074,LINCOLN,WY
W7Y/SW-075,CARBON,WY
W7Y/SW-076,LINCOLN,WY
W7Y/SW-077,LINCOLN,WY
W7Y/SW-078,LINCOLN,WY
W7Y/SW-079,LINCOLN,WY
W7Y/SW-080,LINCOLN,WY
W7Y/SW-081,LINCOLN,WY
W7Y/SW-082,LINCOLN,WY
W7Y/SW-083,LINCOLN,WY
W7Y/SW-084,LINCOLN,WY
W7Y/SW-085,LINCOLN,WY
W7Y/SW-086,CARBON,WY
W7Y/SW-087,CARBON,WY
W7Y/SW-088,LINCOLN,WY
W7Y/SW-089,SWEETWATER,WY
W7Y/SW-090,LINCOLN,WY
W7Y/SW-091,LINCOLN,WY
W7Y/SW-092,CARBON,WY
W7Y/SW-093,LINCOLN,WY
W7Y/SW-094,LINCOLN,WY
W7Y/SW-095,CARBON,WY
W7Y/SW-096,LINCOLN,WY
W7Y/SW-097,LINCOLN,WY
W7Y/SW-098,LINCOLN,WY
W7Y/SW-099,LINCOLN,WY
W7Y/SW-100,CARBON,WY
W7Y/SW-101,LINCOLN,WY
W7Y/SW-102,LINCOLN,WY
W7Y/SW-103,LINCOLN,WY
W7Y/SW-104,LINCOLN,WY
W7Y/SW-105,SWEETWATER,WY
W7Y/SW-106,LINCOLN,WY
W7Y/SW-107,SWEETWATER,WY
W7Y/SW-108,SWEETWATER,WY
W7Y/SW-109,CARBON,WY
W7Y/SW-110,SWEETWATER,WY
W7Y/SW-111,SWEETWATER,WY
W7Y/SW-112,CARBON,WY
W7Y/SW-113,CARBON,WY
W7Y/SW-114,SWEETWATER,WY
W7Y/SW-115,CARBON,WY
W7Y/SW-116,UINTA,WY
W7Y/SW-117,UINTA,WY
W7Y/SW-118,SWEETWATER,WY
W7Y/SW-119,LINCOLN,WY
W7Y/SW-120,SWEETWATER,WY
W7Y/SW-121,CARBON,WY
W7Y/SW-122,SWEETWATER,WY
W7Y/SW-123,CARBON,WY
W7Y/SW-124,LINCOLN,WY
W7Y/SW-125,LINCOLN,WY
W7Y/SW-126,LINCOLN,WY
W7Y/SW-127,UINTA,WY
W7Y/SW-128,CARBON,WY
W7Y/SW-129,CARBON,WY
W7Y/SW-130,LINCOLN,WY
W7Y/SW-131,CARBON,WY
W7Y/SW-132,LINCOLN,WY
W7Y/SW-133,SWEETWATER,WY
W7Y/SW-134,CARBON,WY
W7Y/SW-135,LINCOLN,WY
W7Y/SW-136,CARBON,WY
W7Y/SW-137,CARBON,WY
W7Y/SW-138,CARBON,WY
W7Y/SW-139,CARBON,WY
W7Y/SW-140,SWEETWATER,WY
W7Y/SW-141,CARBON,WY
W7Y/SW-142,CARBON,WY
W7Y/SW-143,CARBON,WY
W7Y/SW-144,LINCOLN,WY
W7Y/SW-145,LINCOLN,WY
W7Y/SW-146,SWEETWATER,WY
W7Y/SW-147,SWEETWATER,WY
W7Y/SW-148,LINCOLN,WY
W7Y/SW-149,CARBON,WY
W7Y/SW-150,UINTA,WY
W7Y/SW-151,SWEETWATER,WY
W7Y/SW-152,CARBON,WY
W7Y/SW-153,SWEETWATER,WY
W7Y/SW-154,SWEETWATER,WY
W7Y/SW-155,CARBON,WY
W7Y/SW-156,SWEETWATER,WY
W7Y/SW-157,LINCOLN,WY
W7Y/SW-158,CARBON,WY
W7Y/SW-159,LINCOLN,WY
W7Y/SW-160,LINCOLN,WY
W7Y/SW-161,CARBON,WY
W7Y/SW-162,SWEETWATER,WY
W7Y/SW-163,SWEETWATER,WY
W7Y/SW-164,CARBON,WY
W7Y/SW-165,SWEETWATER,WY
W7Y/SW-166,UINTA,WY
W7Y/SW-167,CARBON,WY
W7Y/SW-168,CARBON,WY
W7Y/SW-169,CARBON,WY
W7Y/SW-170,LINCOLN,WY
W7Y/SW-171,SWEETWATER,WY
W7Y/SW-172,CARBON,WY
W7Y/SW-173,CARBON,WY
W7Y/SW-174,CARBON,WY
W7Y/SW-175,CARBON,WY
W7Y/SW-176,LINCOLN,WY
W7Y/SW-177,CARBON,WY
W7Y/SW-178,CARBON,WY
W7Y/SW-179,CARBON,WY
W7Y/SW-180,SWEETWATER,WY
W7Y/SW-181,SWEETWATER,WY
W7Y/SW-182,LINCOLN,WY
W7Y/SW-183,SWEETWATER,WY
W7Y/SW-184,SWEETWATER,WY
W7Y/SW-185,LINCOLN,WY
W7Y/SW-186,LINCOLN,WY
W7Y/SW-187,CARBON,WY
W7Y/SW-188,LINCOLN,WY
W7Y/SW-189,LINCOLN,WY
W7Y/SW-190,SWEETWATER,WY
W7Y/SW-191,SWEETWATER,WY
W7Y/SW-192,CARBON,WY
W7Y/SW-193,CARBON,WY
W7Y/SW-194,SWEETWATER,WY
W7Y/SW-195,SWEETWATER,WY
W7Y/SW-196,CARBON,WY
W7Y/SW-197,SWEETWATER,WY
W7Y/SW-198,LINCOLN,WY
W7Y/SW-199,SWEETWATER,WY
W7Y/SW-200,CARBON,WY
W7Y/SW-201,CARBON,WY
W7Y/SW-202,CARBON,WY
W7Y/SW-203,LINCOLN,WY
W7Y/SW-204,CARBON,WY
W7Y/SW-205,LINCOLN,WY
W7Y/SW-206,UINTA,WY
W7Y/SW-207,SWEETWATER,WY
W7Y/SW-208,CARBON,WY
W7Y/SW-209,SWEETWATER,WY
W7Y/SW-210,LINCOLN,WY
W7Y/SW-211,SWEETWATER,WY
W7Y/SW-212,SWEETWATER,WY
W7Y/SW-213,CARBON,WY
W7Y/SW-214,CARBON,WY
W7Y/SW-215,CARBON,WY
W7Y/SL-002,SUBLETTE,WY
W7Y/SL-003,SUBLETTE,WY
W7Y/SL-004,SUBLETTE,WY
W7Y/SL-005,SUBLETTE,WY
W7Y/SL-006,SUBLETTE,WY
W7Y/SL-007,SUBLETTE,WY
W7Y/SL-008,SUBLETTE,WY
W7Y/SL-009,SUBLETTE,WY
W7Y/SL-010,SUBLETTE,WY
W7Y/SL-011,SUBLETTE,WY
W7Y/SL-012,SUBLETTE,WY
W7Y/SL-013,SUBLETTE,WY
W7Y/SL-014,SUBLETTE,WY
W7Y/SL-015,SUBLETTE,WY
W7Y/SL-016,SUBLETTE,WY
W7Y/SL-017,SUBLETTE,WY
W7Y/SL-018,SUBLETTE,WY
W7Y/SL-019,SUBLETTE,WY
W7Y/SL-020,SUBLETTE,WY
W7Y/SL-021,SUBLETTE,WY
W7Y/SL-022,SUBLETTE,WY
W7Y/SL-023,SUBLETTE,WY
W7Y/SL-024,SUBLETTE,WY
W7Y/SL-025,SUBLETTE,WY
W7Y/SL-027,SUBLETTE,WY
W7Y/SL-028,SUBLETTE,WY
W7Y/SL-029,SUBLETTE,WY
W7Y/SL-030,SUBLETTE,WY
W7Y/SL-031,SUBLETTE,WY
W7Y/SL-032,SUBLETTE,WY
W7Y/SL-033,SUBLETTE,WY
W7Y/SL-034,SUBLETTE,WY
W7Y/SL-035,SUBLETTE,WY
W7Y/SL-036,SUBLETTE,WY
W7Y/SL-037,SUBLETTE,WY
W7Y/SL-038,SUBLETTE,WY
W7Y/SL-039,SUBLETTE,WY
W7Y/SL-040,SUBLETTE,WY
W7Y/SL-041,SUBLETTE,WY
W7Y/SL-042,SUBLETTE,WY
W7Y/SL-043,SUBLETTE,WY
W7Y/SL-044,SUBLETTE,WY
W7Y/SL-045,SUBLETTE,WY
W7Y/SL-046,SUBLETTE,WY
W7Y/SL-047,SUBLETTE,WY
W7Y/SL-048,SUBLETTE,WY
W7Y/SL-049,SUBLETTE,WY
W7Y/SL-050,SUBLETTE,WY
W7Y/SL-051,SUBLETTE,WY
W7Y/SL-052,SUBLETTE,WY
W7Y/SL-053,SUBLETTE,WY
W7Y/SL-054,SUBLETTE,WY
W7Y/SL-055,SUBLETTE,WY
W7Y/SL-056,SUBLETTE,WY
W7Y/SL-057,SUBLETTE,WY
W7Y/SL-058,SUBLETTE,WY
W7Y/SL-059,SUBLETTE,WY
W7Y/SL-060,SUBLETTE,WY
W7Y/SL-061,SUBLETTE,WY
W7Y/SL-062,SUBLETTE,WY
W7Y/SL-063,SUBLETTE,WY
W7Y/SL-065,SUBLETTE,WY
W7Y/SL-066,SUBLETTE,WY
W7Y/SL-067,SUBLETTE,WY
W7Y/SL-068,SUBLETTE,WY
W7Y/SL-069,SUBLETTE,WY
W7Y/SL-070,SUBLETTE,WY
W7Y/SL-071,SUBLETTE,WY
W7Y/SL-072,SUBLETTE,WY
W7Y/SL-073,SUBLETTE,WY
W7Y/SL-074,SUBLETTE,WY
W7Y/SL-075,SUBLETTE,WY
W7Y/SL-076,SUBLETTE,WY
W7Y/SL-077,SUBLETTE,WY
W7Y/SL-078,SUBLETTE,WY
W7Y/SL-079,SUBLETTE,WY
W7Y/SL-080,SUBLETTE,WY
W7Y/SL-081,SUBLETTE,WY
W7Y/SL-082,SUBLETTE,WY
W7Y/SL-083,SUBLETTE,WY
W7Y/SL-084,SUBLETTE,WY
W7Y/SL-085,SUBLETTE,WY
W7Y/SL-086,SUBLETTE,WY
W7Y/SL-087,SUBLETTE,WY
W7Y/SL-088,SUBLETTE,WY
W7Y/SL-089,SUBLETTE,WY
W7Y/SL-090,SUBLETTE,WY
W7Y/SL-091,SUBLETTE,WY
W7Y/SL-092,SUBLETTE,WY
W7Y/SL-093,SUBLETTE,WY
W7Y/SL-094,SUBLETTE,WY
W7Y/SL-095,SUBLETTE,WY
W7Y/SL-096,SUBLETTE,WY
W7Y/SL-097,SUBLETTE,WY
W7Y/SL-098,SUBLETTE,WY
W7Y/SL-099,SUBLETTE,WY
W7Y/SL-100,SUBLETTE,WY
W7Y/SL-101,SUBLETTE,WY
W7Y/SL-102,SUBLETTE,WY
W7Y/SL-103,SUBLETTE,WY
W7Y/SL-104,SUBLETTE,WY
W7Y/SL-105,SUBLETTE,WY
W7Y/SL-106,SUBLETTE,WY
W7Y/SL-107,SUBLETTE,WY
W7Y/SL-108,SUBLETTE,WY
W7Y/SL-109,SUBLETTE,WY
W7Y/SL-110,SUBLETTE,WY
W7Y/SL-111,SUBLETTE,WY
W7Y/SL-112,SUBLETTE,WY
W7Y/SL-113,SUBLETTE,WY
W7Y/TT-001,TETON,WY
W7Y/TT-002,TETON,WY
W7Y/TT-003,TETON,WY
W7Y/TT-004,TETON,WY
W7Y/TT-005,TETON,WY
W7Y/TT-006,TETON,WY
W7Y/TT-007,TETON,WY
W7Y/TT-008,TETON,WY
W7Y/TT-009,TETON,WY
W7Y/TT-010,TETON,WY
W7Y/TT-011,TETON,WY
W7Y/TT-012,TETON,WY
W7Y/TT-013,TETON,WY
W7Y/TT-014,TETON,WY
W7Y/TT-015,TETON,WY
W7Y/TT-016,TETON,WY
W7Y/TT-017,TETON,WY
W7Y/TT-018,TETON,WY
W7Y/TT-019,TETON,WY
W7Y/TT-020,TETON,WY
W7Y/TT-021,TETON,WY
W7Y/TT-022,TETON,WY
W7Y/TT-023,TETON,WY
W7Y/TT-024,TETON,WY
W7Y/TT-025,TETON,WY
W7Y/TT-026,TETON,WY
W7Y/TT-027,TETON,WY
W7Y/TT-028,TETON,WY
W7Y/TT-029,TETON,WY
W7Y/TT-030,TETON,WY
W7Y/TT-031,TETON,WY
W7Y/TT-032,TETON,WY
W7Y/TT-033,TETON,WY
W7Y/TT-034,TETON,WY
W7Y/TT-035,TETON,WY
W7Y/TT-036,TETON,WY
W7Y/TT-037,TETON,WY
W7Y/TT-038,TETON,WY
W7Y/TT-039,TETON,WY
W7Y/TT-040,TETON,WY
W7Y/TT-041,TETON,WY
W7Y/TT-042,TETON,WY
W7Y/TT-043,TETON,WY
W7Y/TT-044,TETON,WY
W7Y/TT-045,TETON,WY
W7Y/TT-046,TETON,WY
W7Y/TT-047,TETON,WY
W7Y/TT-048,TETON,WY
W7Y/TT-049,TETON,WY
W7Y/TT-050,TETON,WY
W7Y/TT-051,TETON,WY
W7Y/TT-052,TETON,WY
W7Y/TT-053,TETON,WY
W7Y/TT-054,TETON,WY
W7Y/TT-055,TETON,WY
W7Y/TT-056,TETON,WY
